FltyId,Longitude,Latitude,Area,Occ,NumStories,FoundationType,FirstFloorHt,FOUND_TYPE,Cost,ContentCost,GooglePlus
3242,-101.3419328,48.25529583,951,IND4,1,7,2.25,SLAB ON GRADE,30500,15250,85WW6PJ8+3W
3243,-101.3271856,48.25717493,1318,RES1,1,7,1.39,SLAB ON GRADE,85300,42650,85WW6MQW+PJ
3244,-101.3108045,48.26322,1044,RES1,1,7,2.41,SLAB ON GRADE,83500,41750,85WW6PH7+35
3245,-101.3093737,48.26480633,2814,RES1,1,7,1.265,SLAB ON GRADE,144500,72250,85WW6M8Q+F5
3246,-101.3046506,48.26150716,3136,RES1,1,7,1.405,SLAB ON GRADE,142500,71250,85WW6M8Q+M6
3247,-101.3065965,48.2547452,1503,RES1,1,7,1.955,SLAB ON GRADE,108000,54000,85WW6P85+CJ
3248,-101.3101935,48.25996425,2626,RES3E,1,7,1.28,SLAB ON GRADE,714000,357000,85WW7M5Q+XW
3249,-101.304021,48.256671,1162,RES1,1,7,1.235,SLAB ON GRADE,56500,28250,85WW6P85+QJ
3250,-101.300455,48.258121,2124,RES3E,1,7,1.05,SLAB ON GRADE,135000,67500,85WW7M5X+7R
3251,-101.3324844,48.2500637,1270,RES1,1,7,1.235,SLAB ON GRADE,64000,32000,85WW6PF4+CQ
3252,-101.3261895,48.247042,3101,RES1,2,7,1.22,SLAB ON GRADE,101500,50750,85WW6P82+34
3253,-101.3259052,48.2470465,4611,RES1,1,7,5.625,SLAB ON GRADE,290500,145250,85WW6PFF+V2
3254,-101.3174313,48.25109498,1250,RES3A,1,7,1.08,SLAB ON GRADE,99000,49500,85WW7M6M+MC
3255,-101.3175115,48.25118498,2105,RES3A,1,7,1.155,SLAB ON GRADE,87000,43500,85WW6MCP+J4
3256,-101.3173873,48.25100005,1250,RES3A,1,7,1.095,SLAB ON GRADE,110000,55000,85WW7M6M+FQ
3257,-101.3176568,48.25128762,2451,RES3A,1,7,5.11,SLAB ON GRADE,140000,70000,85WW7M3G+PR
3258,-101.3177813,48.25135141,1250,RES3A,1,7,1.17,SLAB ON GRADE,99000,49500,85WW7M6M+J2
3259,-101.3309961,48.24512183,1081,RES1,1,7,1.25,SLAB ON GRADE,74500,37250,85WW6MCX+RV
3260,-101.3234965,48.2430065,33130,RES1,1,4,3.155,BASEMENT,780000,390000,85WW6MCF+8F
3261,-101.3264965,48.245652,1288,RES1,1,7,1.42,SLAB ON GRADE,127000,63500,85WW6PV8+JH
3262,-101.3058441,48.24807339,2153,RES1,2,7,1.545,SLAB ON GRADE,101500,50750,85WW6MWG+7J
3263,-101.307973,48.248191,860,RES1,1,5,1.685,CRAWL SPACE,71000,35500,85WW6PF5+HR
3264,-101.3059965,48.2508665,2433,RES3E,1,7,1.73,SLAB ON GRADE,1199000,599500,85WW7M2V+8H
3265,-101.306954,48.2530635,1002,RES1,1,7,1.47,SLAB ON GRADE,127000,63500,85WW6PVC+87
3266,-101.3141622,48.25381748,1203,RES1,1,7,1.405,SLAB ON GRADE,127000,63500,85WW6PV9+7W
3267,-101.3093305,48.246368,1086,RES1,1,4,1.75,BASEMENT,127000,63500,85WW6MWV+R7
3268,-101.2982035,48.24379803,5711,RES1,1,4,2.095,BASEMENT,154000,77000,85WW6PF3+7X
3269,-101.293995,48.2442285,929,RES1,2,4,1.42,BASEMENT,74400,37200,85WW6MRP+WX
3270,-101.300868,48.2444395,370,RES1,1,4,1.55,BASEMENT,335000,167500,85WW6MJV+HJ
3271,-101.2883925,48.24867314,1299,RES1,1,7,1.08,SLAB ON GRADE,93500,46750,85WW6M6P+VG
3272,-101.293779,48.244224,2039,RES1,1,4,2.08,BASEMENT,42000,21000,85WW6MJV+68
3273,-101.2911257,48.2452087,9767,RES1,1,4,1.03,BASEMENT,564500,282250,85WW6M7J+JH
3274,-101.3385635,48.2569697,1797,COM4,1,7,1.095,SLAB ON GRADE,90000,45000,85WW7P32+V2
3275,-101.3400819,48.24304973,720,COM4,1,7,1.065,SLAB ON GRADE,81000,40500,85WW6MX9+WW
3276,-101.3436102,48.24628963,975,RES1,1,7,1.455,SLAB ON GRADE,127000,63500,85WW6PV5+R3
3277,-101.305083,48.262368,2578,RES1,1,7,1.785,SLAB ON GRADE,111000,55500,85WW6M7P+J9
3278,-101.3078296,48.2650023,2139,RES1,1,7,1.205,SLAB ON GRADE,102000,51000,85WW6P86+5X
3279,-101.298715,48.263634,3809,RES1,1,7,1.315,SLAB ON GRADE,157500,78750,85WW6PG5+VJ
3280,-101.2979807,48.26515997,1816,RES3E,1,7,0.985,SLAB ON GRADE,228000,114000,85WW7P82+3R
3281,-101.3142571,48.25598735,1481,RES1,1,7,1.75,SLAB ON GRADE,127000,63500,85WW6MVC+2Q
3282,-101.307886,48.259959,2797,COM4,1,7,4.81,SLAB ON GRADE,183000,91500,85WW7M4J+XP
3283,-101.3065225,48.260453,3156,RES1,1,7,1.14,SLAB ON GRADE,182000,91000,85WW6M8H+28
3284,-101.3046205,48.25414889,593,RES1,1,7,0.985,SLAB ON GRADE,61500,30750,85WW6PH6+FP
3285,-101.301362,48.25560665,1940,RES1,1,7,1.11,SLAB ON GRADE,95000,47500,85WW6M6P+VC
3286,-101.3013095,48.2568915,1223,RES3E,1,7,1.12,SLAB ON GRADE,130000,65000,85WW7M4X+QF
3287,-101.300505,48.259227,1321,COM4,1,7,1.015,SLAB ON GRADE,72500,36250,85WW7M4V+CW
3288,-101.302875,48.2596205,9048,RES3E,1,7,1.095,SLAB ON GRADE,670500,335250,85WW7M5W+VR
3289,-101.301761,48.26104385,1300,RES1,2,7,1.25,SLAB ON GRADE,59500,29750,85WW6MWJ+GQ
3290,-101.3300095,48.24717748,989,RES1,2,7,1.61,SLAB ON GRADE,67500,33750,85WW6PG2+F5
3291,-101.3315349,48.24735037,1676,RES1,1,7,1.89,SLAB ON GRADE,127000,63500,85WW6MVC+9Q
3292,-101.3272618,48.250181,3455,RES1,1,7,1.11,SLAB ON GRADE,151500,75750,85WW6M7M+QP
3293,-101.328863,48.2503345,2980,RES1,1,7,2.625,SLAB ON GRADE,139000,69500,85WW6M8R+G6
3294,-101.329895,48.2506655,2447,RES1,1,7,1.39,SLAB ON GRADE,123000,61500,85WW6M9V+35
3295,-101.3261658,48.24860683,2412,RES1,1,7,1.095,SLAB ON GRADE,100500,50250,85WW6M7Q+WH
3296,-101.324816,48.2494685,2086,RES1,1,7,1.155,SLAB ON GRADE,113500,56750,85WW6P86+MX
3297,-101.3299288,48.24657594,933,RES1,1,7,2.33,SLAB ON GRADE,127000,63500,85WW6MWR+PF
3298,-101.326521,48.2427415,16919,RES1,1,4,1.2,BASEMENT,1359500,679750,85WW7P83+93
3299,-101.3243885,48.243158,1345,RES1,1,4,1.5,BASEMENT,127000,63500,85WW6PRG+V9
3300,-101.3228625,48.243333,876,RES1,1,4,1.595,BASEMENT,127000,63500,85WW6PR9+MP
3301,-101.3187668,48.24372746,1334,RES1,1,4,1.485,BASEMENT,83600,41800,85WW6PMM+76
3302,-101.3165655,48.244134,2584,RES1,1,4,1.33,BASEMENT,277000,138500,85WW6PV7+53
3303,-101.3215155,48.244493,906,RES1,1,5,2.345,CRAWL SPACE,22500,11250,85WW6PHC+H4
3304,-101.3135685,48.24917081,2186,RES1,1,7,2.655,SLAB ON GRADE,85500,42750,85WW6PC5+FH
3305,-101.311916,48.251491,2186,RES3E,1,7,1.175,SLAB ON GRADE,130500,65250,85WW7M2Q+H6
3306,-101.311857,48.2522765,2041,RES3E,1,7,1.75,SLAB ON GRADE,110000,55000,85WW7M2Q+W7
3307,-101.3118437,48.25298941,469,RES3A,2,7,1.035,SLAB ON GRADE,60000,30000,85WW6P94+X7
3308,-101.3118339,48.25310691,1757,RES3A,2,7,1.14,SLAB ON GRADE,75000,37500,85WW6MGX+4V
3309,-101.3059495,48.2431445,2729,RES1,2,7,1.02,SLAB ON GRADE,135500,67750,85WW6P87+C6
3310,-101.315266,48.2446135,3291,RES1,1,4,1.185,BASEMENT,156500,78250,85WW6P93+X4
3311,-101.294914,48.243399,2117,COM1,1,7,1.22,SLAB ON GRADE,95000,47500,85WW7M6V+XJ
3312,-101.291406,48.24669269,877,RES1,1,4,1.92,BASEMENT,127000,63500,85WW6PW4+45
3313,-101.2863207,48.24706202,4195,RES1,1,7,5.405,SLAB ON GRADE,209000,104500,85WW6M8H+52
3314,-101.2918375,48.24316,1346,RES1,1,4,1.47,BASEMENT,99400,49700,85WW6PQ8+7F
3315,-101.291431,48.2458345,2410,RES1,1,4,1.625,BASEMENT,127000,63500,85WW6MP7+FW
3316,-101.2825769,48.24654703,2813,RES1,1,7,1.19,SLAB ON GRADE,100000,50000,85WW6M7R+HC
3317,-101.3306646,48.25394939,2496,RES1,1,7,2.825,SLAB ON GRADE,123000,61500,85WW6M7Q+MF
3318,-101.3179646,48.25563274,3060,RES1,2,7,1.17,SLAB ON GRADE,127000,63500,85WW6MP6+FR
3319,-101.3071521,48.26278112,2149,RES1,1,7,1.16,SLAB ON GRADE,118000,59000,85WW6M7Q+QR
3320,-101.3090432,48.26415852,2721,RES1,1,7,1.015,SLAB ON GRADE,140700,70350,85WW6MRQ+4R
3321,-101.298752,48.265008,942,RES1,1,7,1.235,SLAB ON GRADE,48500,24250,85WW6PPC+8G
3322,-101.298657,48.265367,10696,RES3E,1,7,1.31,SLAB ON GRADE,730000,365000,85WW7P82+4G
3323,-101.3080465,48.2544345,1545,RES1,1,7,1.27,SLAB ON GRADE,86000,43000,85WW6M8X+MM
3324,-101.3087842,48.25566887,2774,RES1,1,7,1.8,SLAB ON GRADE,120000,60000,85WW6P82+49
3325,-101.3062927,48.25613075,2044,COM4,1,7,1.83,SLAB ON GRADE,87000,43500,85WW7M7R+H4
3326,-101.3068226,48.26006196,689,RES1,1,7,1.19,SLAB ON GRADE,72500,36250,85WW6PH5+25
3327,-101.3315799,48.24995097,2380,RES1,1,7,1.17,SLAB ON GRADE,121500,60750,85WW6M7P+5X
3328,-101.3323732,48.25139667,2436,RES1,1,7,1.23,SLAB ON GRADE,115000,57500,85WW6M7P+WV
3329,-101.3242027,48.24805902,2501,RES1,2,7,2.485,SLAB ON GRADE,95500,47750,85WW6MWF+43
3330,-101.325315,48.24810821,2336,RES1,1,7,2.045,SLAB ON GRADE,142000,71000,85WW6M8V+7F
3331,-101.3274257,48.24287213,1705,RES1,1,4,1.47,BASEMENT,119600,59800,85WW6MPC+G2
3332,-101.3297165,48.245445,1122,RES1,1,7,1.75,SLAB ON GRADE,127000,63500,85WW6MWR+9F
3333,-101.3082105,48.2488555,665,RES1,1,5,2.25,CRAWL SPACE,127000,63500,85WW6PJ9+J2
3334,-101.3148828,48.25375437,2641,RES1,1,7,3.565,SLAB ON GRADE,104000,52000,85WW6PH6+R7
3335,-101.294141,48.247574,986,RES1,1,7,1.11,SLAB ON GRADE,87500,43750,85WW6PH2+M9
3336,-101.3139526,48.24250789,860,RES1,1,4,1.545,BASEMENT,127000,63500,85WW6MRF+7J
3337,-101.3152218,48.24413437,1605,RES1,1,4,2.64,BASEMENT,127000,63500,85WW6PR3+P4
3338,-101.3139335,48.2443055,3048,RES1,1,4,2,BASEMENT,93000,46500,85WW6P93+R4
3339,-101.3093219,48.24556713,2376,RES1,1,4,1.75,BASEMENT,100500,50250,85WW6P93+Q9
3340,-101.294703,48.24628,2992,RES1,2,7,1.42,SLAB ON GRADE,109000,54500,85WW6PX9+W7
3341,-101.2911101,48.24829893,2536,RES1,1,7,1.515,SLAB ON GRADE,125500,62750,85WW6M8R+FM
3342,-101.2872315,48.250623,1903,RES1,1,7,0.985,SLAB ON GRADE,116600,58300,85WW6MPF+GP
3343,-101.2748255,48.2432695,2467,RES1,1,4,1.095,BASEMENT,88500,44250,85WW6P93+Q4
3344,-101.326089,48.25565637,1512,RES1,2,7,1.215,SLAB ON GRADE,84500,42250,85WW7M7V+J4
3345,-101.3109975,48.2628305,2337,RES1,1,7,1.25,SLAB ON GRADE,112500,56250,85WW6M8R+GV
3346,-101.3027068,48.26273713,2322,RES1,1,7,2.735,SLAB ON GRADE,122500,61250,85WW6MXC+7X
3347,-101.300165,48.264074,1565,RES1,1,7,4.545,SLAB ON GRADE,103000,51500,85WW6PH7+27
3348,-101.314373,48.2542125,1338,RES1,1,7,1.515,SLAB ON GRADE,127000,63500,85WW6MVH+GP
3349,-101.3107283,48.25470877,2593,RES1,1,7,1.14,SLAB ON GRADE,120000,60000,85WW6M8V+MC
3350,-101.3095374,48.25666249,1306,RES1,1,7,1.14,SLAB ON GRADE,95500,47750,85WW6PH8+34
3351,-101.310544,48.2591235,2839,RES3E,1,7,1.205,SLAB ON GRADE,1135000,567500,85WW7M5Q+MQ
3352,-101.3025485,48.2571295,3113,RES1,1,7,1,SLAB ON GRADE,139500,69750,85WW6M8P+WW
3353,-101.3046014,48.25760278,1908,RES1,1,7,1.215,SLAB ON GRADE,95000,47500,85WW6P94+2H
3354,-101.3046248,48.25799383,1215,RES1,1,7,1.53,SLAB ON GRADE,127000,63500,85WW6PR8+VV
3355,-101.3335432,48.24919186,1101,RES1,1,7,1.935,SLAB ON GRADE,71500,35750,85WW6P85+FC
3356,-101.3282046,48.25232461,1237,RES1,1,7,0.95,SLAB ON GRADE,80500,40250,85WW6P85+M3
3357,-101.3245635,48.248063,1354,RES1,1,7,1.11,SLAB ON GRADE,83000,41500,85WW6P82+M3
3358,-101.3346116,48.24252289,941,RES1,2,7,2.17,SLAB ON GRADE,54000,27000,85WW6MWV+XV
3359,-101.3290759,48.24398352,1359,RES1,1,7,1.31,SLAB ON GRADE,101500,50750,85WW6P85+PJ
3360,-101.3207301,48.2427616,3276,RES1,1,4,1.17,BASEMENT,277000,138500,85WW6PJP+F8
3361,-101.3266535,48.2450915,2288,RES1,2,7,1.265,SLAB ON GRADE,108000,54000,85WW7M7W+VW
3362,-101.3268038,48.24556435,1010,RES1,1,7,1.16,SLAB ON GRADE,73000,36500,85WW6MJX+6P
3363,-101.3234595,48.2458372,3633,RES1,1,7,2.22,SLAB ON GRADE,136500,68250,85WW6P8M+42
3364,-101.3267557,48.24659225,2712,RES1,1,7,1.185,SLAB ON GRADE,129000,64500,85WW6M7Q+58
3365,-101.3100185,48.247487,2022,RES1,1,5,1.52,CRAWL SPACE,112800,56400,85WW6MJM+92
3366,-101.3102425,48.2480045,1662,RES1,2,7,1.22,SLAB ON GRADE,100000,50000,85WW7M5X+36
3367,-101.3104127,48.24853405,2025,RES3E,1,7,2.565,SLAB ON GRADE,99000,49500,85WW6MXQ+CR
3368,-101.3157159,48.25149666,1940,RES1,1,7,1.125,SLAB ON GRADE,83000,41500,85WW7M4V+W5
3369,-101.3158349,48.25203705,2585,RES1,1,7,2.185,SLAB ON GRADE,127000,63500,85WW6PG7+W7
3370,-101.3102409,48.24416628,5100,RES1,1,4,1.25,BASEMENT,277000,138500,85WW6MQF+WP
3371,-101.308764,48.24446677,5244,RES1,1,4,1.125,BASEMENT,277000,138500,85WW6PV6+4P
3372,-101.3108413,48.24597214,3481,RES1,1,4,1.215,BASEMENT,277000,138500,85WW6MMM+GM
3373,-101.3067325,48.2463245,7058,RES1,1,4,1.28,BASEMENT,277000,138500,85WW6PJG+P2
3374,-101.308625,48.246431,2626,RES1,1,7,1.25,SLAB ON GRADE,105500,52750,85WW6M7Q+5F
3375,-101.297113,48.243305,1844,RES1,1,4,1.625,BASEMENT,103500,51750,85WW6MRV+4J
3376,-101.298415,48.24346,3145,RES1,1,4,1.125,BASEMENT,277000,138500,85WW6MFG+RJ
3377,-101.2891996,48.2482625,2354,RES1,1,7,1.265,SLAB ON GRADE,112000,56000,85WW6M8V+5F
3378,-101.283549,48.243562,16646,RES1,1,4,1.155,BASEMENT,433500,216750,85WW7P73+82
3379,-101.285026,48.244919,2683,RES1,1,4,1.44,BASEMENT,125000,62500,85WW6PM4+7J
3380,-101.2831684,48.24505327,1918,RES1,1,4,1.36,BASEMENT,127000,63500,85WW6MQ9+6G
3381,-101.291401,48.245195,2773,RES1,1,4,1.33,BASEMENT,121000,60500,85WW6MP9+3P
3382,-101.2758335,48.2440695,38256,RES1,1,4,1.065,BASEMENT,2209500,1104750,85WW6P7G+4M
3383,-101.278712,48.244692,2631,RES1,1,7,1.12,SLAB ON GRADE,108500,54250,85WW6M8M+4J
3384,-101.3439066,48.25548886,2702,RES1,1,7,1.2,SLAB ON GRADE,119000,59500,85WW6M7R+P6
3385,-101.3397575,48.244553,1628,COM4,1,7,1.75,SLAB ON GRADE,84000,42000,85WW7M29+7M
3386,-101.3193956,48.25580082,2093,RES1,2,7,1.58,SLAB ON GRADE,127000,63500,85WW6MVM+Q3
3387,-101.3174295,48.25660264,3020,RES1,1,7,1.155,SLAB ON GRADE,123500,61750,85WW6P87+VQ
3388,-101.3064386,48.26367102,1002,RES1,1,7,1.405,SLAB ON GRADE,91600,45800,85WW6MVV+7Q
3389,-101.307808,48.2642635,2906,RES1,1,7,1.205,SLAB ON GRADE,166000,83000,85WW6M8H+2C
3390,-101.3071685,48.2645595,801,RES1,1,7,1.47,SLAB ON GRADE,65500,32750,85WW6PH6+3C
3391,-101.297022,48.265236,2309,COM1,1,7,1.58,SLAB ON GRADE,137500,68750,85WW7M3P+GJ
3392,-101.2993555,48.2660305,4456,RES3E,1,7,1.235,SLAB ON GRADE,1588000,794000,85WW7P82+C7
3393,-101.3081525,48.2550375,3310,RES1,2,7,4.55,SLAB ON GRADE,167000,83500,85WW6MW9+MW
3394,-101.3130954,48.25525298,1082,RES1,1,7,1.545,SLAB ON GRADE,127000,63500,85WW6MWQ+8V
3395,-101.298658,48.2551205,2472,RES1,1,7,1.14,SLAB ON GRADE,155000,77500,85WW6M9P+3W
3396,-101.2986295,48.2559,562,RES1,1,7,1.17,SLAB ON GRADE,61500,30750,85WW6MRG+H6
3397,-101.304638,48.256675,3010,RES1,1,7,1.515,SLAB ON GRADE,147000,73500,85WW6M8V+RF
3398,-101.3019545,48.25685171,2985,RES1,1,7,2.56,SLAB ON GRADE,159500,79750,85WW6M7H+V5
3399,-101.300163,48.2571,1196,RES3E,1,7,0.955,SLAB ON GRADE,137500,68750,85WW7M4X+RW
3400,-101.2986565,48.2574585,1584,RES3E,1,7,0.97,SLAB ON GRADE,111500,55750,85WW7P42+XG
3401,-101.3322863,48.24794866,1465,RES1,2,7,1.17,SLAB ON GRADE,92000,46000,85WW7M29+4G
3402,-101.3167015,48.247525,1474,RES1,1,7,1.125,SLAB ON GRADE,78000,39000,85WW6P85+M3
3403,-101.321934,48.248466,626,RES1,1,7,2.575,SLAB ON GRADE,90500,45250,85WW6PH5+67
3404,-101.324844,48.24900548,1322,RES1,1,7,1.25,SLAB ON GRADE,92500,46250,85WW6P85+7J
3405,-101.3237095,48.249303,2168,RES1,1,7,1.465,SLAB ON GRADE,128000,64000,85WW6P86+M2
3406,-101.3165885,48.244762,3848,RES1,1,4,1.16,BASEMENT,995500,497750,85WW6P7C+2F
3407,-101.3052643,48.25290553,3603,RES1,1,7,1.17,SLAB ON GRADE,129500,64750,85WW6M7Q+9V
3408,-101.314828,48.25324346,822,RES1,1,7,1.61,SLAB ON GRADE,127000,63500,85WW6PHC+QQ
3409,-101.313444,48.242488,3366,RES1,1,4,2.12,BASEMENT,90000,45000,85WW6PF3+49
3410,-101.29712,48.2434435,2230,RES1,2,4,1.53,BASEMENT,131000,65500,85WW6MJJ+5G
3411,-101.3037604,48.24440514,2867,RES1,1,4,1.095,BASEMENT,119000,59500,85WW7P63+P8
3412,-101.2896255,48.2467675,3405,RES1,1,4,2.36,BASEMENT,189500,94750,85WW6PF3+8P
3413,-101.285074,48.246922,2559,RES3E,1,7,2.035,SLAB ON GRADE,125500,62750,85WW6PW7+QX
3414,-101.2901708,48.25002211,1489,RES1,1,7,2.625,SLAB ON GRADE,127000,63500,85WW6PWC+57
3415,-101.2929627,48.24621335,1437,RES1,1,4,1.44,BASEMENT,100900,50450,85WW6MPH+V8
3416,-101.3088705,48.262385,3018,RES1,1,7,1.2,SLAB ON GRADE,119000,59500,85WW6M7R+F9
3417,-101.30936,48.26347634,895,RES1,1,7,2.67,SLAB ON GRADE,160500,80250,85WW6MMP+8F
3418,-101.299503,48.2638905,2585,RES1,1,7,1.03,SLAB ON GRADE,130500,65250,85WW6P9C+58
3419,-101.3147576,48.2542135,3231,RES1,1,7,1.28,SLAB ON GRADE,159000,79500,85WW6M7R+WX
3420,-101.3151129,48.25423919,2553,RES1,1,7,1.125,SLAB ON GRADE,128000,64000,85WW6M6C+M6
3421,-101.3108869,48.25522637,2577,RES1,1,7,1.125,SLAB ON GRADE,124500,62250,85WW6M7R+9C
3422,-101.3125365,48.2555915,992,RES1,1,7,1.11,SLAB ON GRADE,53000,26500,85WW6MQW+CJ
3423,-101.3076779,48.25623669,4738,RES1,1,7,1.44,SLAB ON GRADE,166500,83250,85WW6M7R+PF
3424,-101.307151,48.2600675,1524,RES1,1,7,1.17,SLAB ON GRADE,85500,42750,85WW6P85+V3
3425,-101.3020761,48.2562115,2761,RES1,1,7,4.61,SLAB ON GRADE,152000,76000,85WW6M8H+HF
3426,-101.2980075,48.258645,2402,COM4,1,7,1.545,SLAB ON GRADE,106500,53250,85WW7M4Q+GF
3427,-101.3328584,48.24885726,2781,RES1,1,7,1.125,SLAB ON GRADE,119500,59750,85WW6M7R+WR
3428,-101.3250012,48.24708249,2400,RES1,1,7,1.235,SLAB ON GRADE,117000,58500,85WW6P82+44
3429,-101.324197,48.2500325,1432,RES1,1,7,0.955,SLAB ON GRADE,86000,43000,85WW6M8X+M3
3430,-101.3170542,48.25258873,1121,RES1,1,7,1.075,SLAB ON GRADE,48000,24000,85WW6PRF+J3
3431,-101.3215037,48.25388094,1250,RES3A,1,7,0.955,SLAB ON GRADE,118000,59000,85WW7M6M+M5
3432,-101.3214259,48.25378933,1250,RES3A,1,7,1.19,SLAB ON GRADE,118000,59000,85WW7M6M+M6
3433,-101.3350087,48.24248677,2733,RES1,1,7,1,SLAB ON GRADE,120500,60250,85WW6M8R+X6
3434,-101.3351074,48.2432487,620,RES1,1,5,1.545,CRAWL SPACE,52100,26050,85WW6MQV+6G
3435,-101.3319735,48.24444431,2279,RES1,1,7,1.595,SLAB ON GRADE,123500,61750,85WW6M7Q+9G
3436,-101.3322601,48.24475059,1393,RES1,2,7,1.125,SLAB ON GRADE,79000,39500,85WW6MWJ+77
3437,-101.3249987,48.24245892,1551,RES1,1,4,1.48,BASEMENT,146400,73200,85WW6MMH+X2
3438,-101.319398,48.242509,2685,RES1,1,7,0.985,SLAB ON GRADE,109000,54500,85WW6M7Q+Q6
3439,-101.3180925,48.244086,2788,RES1,1,7,1.08,SLAB ON GRADE,115500,57750,85WW6M8V+VP
3440,-101.3241797,48.24620663,937,RES1,1,7,1.765,SLAB ON GRADE,127000,63500,85WW6PW5+F7
3441,-101.3207777,48.24624416,2122,RES3E,1,7,1.8,SLAB ON GRADE,113000,56500,85WW6MWH+GM
3442,-101.3084075,48.247079,14135,RES1,1,4,0.94,BASEMENT,780500,390250,85WW6P6H+WC
3443,-101.3135269,48.2481594,3072,RES1,1,7,1.3,SLAB ON GRADE,127500,63750,85WW6P82+74
3444,-101.3112455,48.2486625,981,RES3E,1,7,1.33,SLAB ON GRADE,99000,49500,85WW6MXQ+FF
3445,-101.3129685,48.2490545,2680,RES1,1,7,1.095,SLAB ON GRADE,90000,45000,85WW6P74+WX
3446,-101.314722,48.244909,7029,RES1,1,4,1.08,BASEMENT,277000,138500,85WW6MMM+X4
3447,-101.302708,48.244509,2116,RES1,1,4,1.53,BASEMENT,138500,69250,85WW6PF3+VC
3448,-101.2948989,48.24625475,1658,RES3A,1,4,1.565,BASEMENT,118000,59000,85WW6PGV+Q2
3449,-101.2841962,48.24899045,2226,RES1,1,7,1.265,SLAB ON GRADE,104500,52250,85WW6P94+5G
3450,-101.285011,48.2492705,3233,RES1,2,7,4.125,SLAB ON GRADE,134500,67250,85WW7M2W+R4
3451,-101.2929835,48.2436795,3900,RES1,1,4,1.2,BASEMENT,277000,138500,85WW6PP6+GP
3452,-101.28014,48.243777,301,RES1,1,4,1.44,BASEMENT,70500,35250,85WW6MJV+MW
3453,-101.282003,48.2451145,1766,RES1,1,4,1.89,BASEMENT,127000,63500,85WW6MWR+P6
3454,-101.2796625,48.2454255,1250,RES1,1,4,1.345,BASEMENT,95500,47750,85WW7M28+RF
3455,-101.3066826,48.26321759,2786,RES1,1,7,2.345,SLAB ON GRADE,136000,68000,85WW6M7H+VF
3456,-101.3083665,48.263945,1107,RES1,1,7,1.125,SLAB ON GRADE,63000,31500,85WW6PJ3+C2
3457,-101.3078165,48.2651685,678,RES1,1,7,0.965,SLAB ON GRADE,45500,22750,85WW6PJ3+F2
3458,-101.3033233,48.26192417,2692,RES1,1,7,1.175,SLAB ON GRADE,124000,62000,85WW6M8Q+XC
3459,-101.298718,48.263348,1779,RES1,1,7,1.465,SLAB ON GRADE,103000,51500,85WW6MQH+P3
3460,-101.3047385,48.26684,1592,COM4,1,7,1.265,SLAB ON GRADE,75500,37750,85WW6MXF+JW
3461,-101.3064995,48.2566715,2045,RES1,1,7,1.44,SLAB ON GRADE,96500,48250,85WW6M8X+MH
3462,-101.3046205,48.25436075,1705,RES1,1,7,1.14,SLAB ON GRADE,93500,46750,85WW6M8X+QH
3463,-101.2995445,48.2573395,2097,RES3E,1,7,1,SLAB ON GRADE,115000,57500,85WW7P42+W5
3464,-101.2982385,48.26007896,2073,COM4,1,7,1.22,SLAB ON GRADE,87500,43750,85WW7M7W+CW
3465,-101.3313595,48.2478075,1635,RES1,1,7,2,SLAB ON GRADE,99500,49750,85WW6P92+39
3466,-101.329273,48.2493825,2773,RES1,1,7,1.28,SLAB ON GRADE,121500,60750,85WW6M8Q+RP
3467,-101.329655,48.2529955,1779,RES1,1,7,1.14,SLAB ON GRADE,94500,47250,85WW6P82+W3
3468,-101.3227259,48.24733393,3455,RES1,1,7,1.14,SLAB ON GRADE,211000,105500,85WW6PFW+J9
3469,-101.3234572,48.24803126,2423,RES1,1,7,2.81,SLAB ON GRADE,116000,58000,85WW6M9V+6P
3470,-101.3259963,48.2493725,937,RES1,1,7,1.515,SLAB ON GRADE,127000,63500,85WW6PV4+MW
3471,-101.3300663,48.2452059,2006,RES1,1,7,1.31,SLAB ON GRADE,95000,47500,85WW6P75+WJ
3472,-101.332075,48.24577903,871,RES1,1,7,1.58,SLAB ON GRADE,75000,37500,85WW6M9V+WV
3473,-101.318049,48.2443635,694,RES1,1,7,1,SLAB ON GRADE,76500,38250,85WW6MRW+JX
3474,-101.3196571,48.24653867,2865,RES1,1,7,1.44,SLAB ON GRADE,165000,82500,85WW6P8J+3G
3475,-101.3125326,48.24803398,2658,RES1,1,7,1.155,SLAB ON GRADE,150500,75250,85WW6M79+GM
3476,-101.3125426,48.24878169,1936,RES1,1,7,2.25,SLAB ON GRADE,96000,48000,85WW6M9X+4G
3477,-101.3143355,48.250845,2135,RES3E,1,7,2.33,SLAB ON GRADE,136500,68250,85WW7M2P+87
3478,-101.313949,48.250847,2268,RES3E,1,7,1.14,SLAB ON GRADE,162500,81250,85WW7M2P+8C
3479,-101.3152408,48.25180267,989,RES1,1,5,1.39,CRAWL SPACE,54100,27050,85WW6PJH+M3
3480,-101.3095513,48.25366769,2664,RES1,1,7,1.065,SLAB ON GRADE,144000,72000,85WW6M8Q+WP
3481,-101.296316,48.24887,2066,COM1,1,7,1.455,SLAB ON GRADE,105000,52500,85WW6MXG+MJ
3482,-101.3040203,48.25375391,1598,RES1,2,7,1.92,SLAB ON GRADE,130000,65000,85WW7M4J+CF
3483,-101.313878,48.2440635,4109,RES1,1,4,1.235,BASEMENT,277000,138500,85WW6QH4+WH
